date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:59:30	306379/306379	---M--	200	added ('OK')	image/jpeg	etag:%220afd7adc86d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/background_img2.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/background_img2.jpg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:31	473508/473508	---M--	200	added ('OK')	image/jpeg	etag:%2209e89d2e686d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/background_img3.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/background_img3.jpg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:31	145106/145106	---M--	200	added ('OK')	image/jpeg	etag:%220e3a2e01587d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg1.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg1.jpg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:32	286848/286848	---M--	200	added ('OK')	image/jpeg	etag:%220e3a2e01587d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg2.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg2.jpg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:33	248947/248947	---M--	200	added ('OK')	image/jpeg	etag:%220e3a2e01587d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg3.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg3.jpg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:34	206947/206947	---M--	200	added ('OK')	image/jpeg	etag:%220e3a2e01587d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg4.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg4.jpg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:35	170515/170515	---M--	200	added ('OK')	image/jpeg	etag:%220e3a2e01587d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg5.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg5.jpg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:36	161189/161189	---M--	200	added ('OK')	image/jpeg	etag:%220e3a2e01587d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg6.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg6.jpg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:37	244049/244049	---M--	200	added ('OK')	image/jpeg	etag:%220e1d8d73186d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/footerfull_bg.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/footerfull_bg.jpg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:37	1178/1178	---M--	200	added ('OK')	image/png	etag:%2209683fccf86d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/number_arrow1.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/number_arrow1.png	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:38	1226/1226	---M--	200	added ('OK')	image/png	etag:%2209683fccf86d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/number_arrow2.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/number_arrow2.png	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:38	1200/1200	---M--	200	added ('OK')	image/png	etag:%220e69e449388d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/number_arrow3.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/number_arrow3.png	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:40	1132/1132	---M--	200	added ('OK')	image/png	etag:%22061c87ad287d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/arrow-l.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/arrow-l.png	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:41	1133/1133	---M--	200	added ('OK')	image/png	etag:%22061c87ad287d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/arrow-r.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/arrow-r.png	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:42	1068/1068	---M--	200	added ('OK')	image/png	etag:%22009d687088d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/arrow_icon.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/arrow_icon.png	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
01:59:43	42935/42935	---M--	200	added ('OK')	image/png	etag:%22d46275fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gradient/g30.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gradient/g30.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:45	42464/42464	---M--	200	added ('OK')	image/png	etag:%226a277afbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gradient/g40.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gradient/g40.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:46	4289/4289	---M--	200	added ('OK')	image/png	etag:%2246d5a9fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/shadow1.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/shadow1.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:47	5661/5661	---M--	200	added ('OK')	image/png	etag:%229137acfbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/shadow2.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/shadow2.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:48	6428/6428	---M--	200	added ('OK')	image/png	etag:%22dc99aefbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/shadow3.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/shadow3.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:49	933/933	---M--	200	added ('OK')	image/png	etag:%222c7588fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gridtile.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gridtile.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:50	931/931	---M--	200	added ('OK')	image/png	etag:%2258fe91fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gridtile_white.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gridtile_white.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:52	938/938	---M--	200	added ('OK')	image/png	etag:%2277d78afbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gridtile_3x3.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gridtile_3x3.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:53	935/935	---M--	200	added ('OK')	image/png	etag:%22d9c8ffbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gridtile_3x3_white.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/gridtile_3x3_white.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:54	2746/2746	---M--	200	added ('OK')	image/png	etag:%2231ee5ffbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/boxed_bgtile.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/boxed_bgtile.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:55	149/149	---M--	200	added ('OK')	image/png	etag:%2265aea2fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/navigdots_bgtile.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/navigdots_bgtile.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:57	2254/2254	---M--	200	added ('OK')	image/png	etag:%227c5062fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/bullet.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/bullet.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:58	1153/1153	---M--	200	added ('OK')	image/png	etag:%22121567fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/bullets.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/bullets.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
01:59:59	278/278	---M--	200	added ('OK')	image/png	etag:%22121567fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/bullets2.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/bullets2.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:01	924/924	---M--	200	added ('OK')	image/png	etag:%22f33b6efbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/bullet_boxed.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/bullet_boxed.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:03	743/743	---M--	200	added ('OK')	image/png	etag:%2265aea2fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/navigdots.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/navigdots.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:04	1517/1517	---M--	200	added ('OK')	image/png	etag:%22eec296fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/large_left.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/large_left.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:06	1561/1561	---M--	200	added ('OK')	image/png	etag:%22392599fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/large_right.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/large_right.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:07	670/670	---M--	200	added ('OK')	image/png	etag:%2227fcb0fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/small_left.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/small_left.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:08	668/668	---M--	200	added ('OK')	image/png	etag:%22bdc0b5fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/small_right.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/small_right.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:09	807/807	---M--	200	added ('OK')	image/png	etag:%226fa051fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrow_left.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrow_left.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:10	820/820	---M--	200	added ('OK')	image/png	etag:%2256556fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrow_right.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrow_right.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:12	846/846	---M--	200	added ('OK')	image/png	etag:%22725eb3fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/small_left_boxed.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/small_left_boxed.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:12	807/807	---M--	200	added ('OK')	image/png	etag:%22823b8fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/small_right_boxed.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/small_right_boxed.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:14	43543/43543	---M--	200	added ('OK')	image/png	etag:%22ad5243fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrowleft.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrowleft.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:15	43719/43719	---M--	200	added ('OK')	image/png	etag:%228e794afbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrowright.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrowright.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:16	348/348	---M--	200	added ('OK')	image/png	etag:%22ba254fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrow_left2.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrow_left2.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:17	343/343	---M--	200	added ('OK')	image/png	etag:%2250c758fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrow_right2.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrow_right2.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:19	125/125	---M--	200	added ('OK')	image/png	etag:%22823b8fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/timer.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/timer.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:20	184/184	---M--	200	added ('OK')	image/png	etag:%223e9e70fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/coloredbg.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/coloredbg.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:21	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22cfe99dfbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/loader.gif	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/loader.gif	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:22	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2229b726fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons.eot?5510888	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons90c6.eot	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:23	7536/7536	---M--	200	added ('OK')	font/x-woff	etag:%2281c939fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons.woff?5510888	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons90c6.woff	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
